pgs_id,trait,mode,metric,value,value_lo,value_hi,baseline_value,baseline_value_lo,baseline_value_hi,delta_vs_baseline,reduction,n_labeled_retained
PGS000191,WBC,filter_10,mean_abs_delta_EUR,0.4914513969220518,0.3841711389029451,0.5671497878795073,0.4305932024030223,0.3577438058722341,0.5029273611823771,0.0608581945190295,-0.0608581945190295,
PGS000191,WBC,random,mean_abs_delta_EUR,0.3892913358024602,0.3145191448210685,0.4609220225279594,0.4305932024030223,0.3577438058722341,0.5029273611823771,-0.0413018666005621,0.0413018666005621,
PGS000191,WBC,fst,mean_abs_delta_EUR,0.4808179798997396,0.3886104746184692,0.5642700365004623,0.4305932024030223,0.3577438058722341,0.5029273611823771,0.0502247774967172,-0.0502247774967172,
PGS000191,WBC,maf,mean_abs_delta_EUR,0.3446661829450411,0.2961128876678585,0.4081559325846898,0.4305932024030223,0.3577438058722341,0.5029273611823771,-0.0859270194579812,0.0859270194579812,
PGS000191,WBC,duffy_gate,mean_abs_delta_EUR,0.4296333266653065,0.3524659825253208,0.5028678227688118,0.4305932024030223,0.3577438058722341,0.5029273611823771,-0.0009598757377158,0.0009598757377158,
